,sentiment,text
4587,0,cant wait to get stuck in traffic tomorrow going to manila for a meeting 
4588,0, good luck with that in sligo its raining really bad after a nice and sunny morning 
4589,0,off to kl tomorrow  not looking forward to the 5am start 
4590,0,preparing quotes all day can be a tiring job 
4591,0,missed music monday 
4592,0,cant wake up so exhausted 
4593,0,is cracking on with her workugghh  i am so bored 
4594,0,i have a headache  runny nose  cold body even though covered with 2 thick blankets  amp a cup of cordial horrible combo 
4595,0, i dont wanna look like a clown lol i dont have yellow 
4596,0,no time for breakfast 
4597,0,alcohol  deadlines  
4598,0,hurt my ankle working out this morning   but ive lost 18 lbs amp im gaining muscle
4599,0, listening to your show as always how could you play half of the new greenday song amp you just totally crushed my little heart  lt3
4600,0,is anyone out there  of course not its 407am  i have to go to work early tomorrow and i cant sleep 
4601,0,great pc fixed cs4 installed but now the wireless adapter doesnt work of to buy a new one 
4602,0,432 views and no takers 
4603,0,i saw the show in columbus oh on 44tried 2 go 2 cincinnati oh 627 but it was sold out  u guy were great
4604,0,i lost my nintendo ds 
4605,0, and snow to go with it 
4606,0,i hate cleaning 
4607,0,hard to watch the italian earthquake stuff so many old buildings gonehope these aftershocks stop soon 
4608,0,am meant to be lunching with some colleages who are in a meeting ive no idea when theyll be out nor if theyll tell me when they are 
4609,0,today i am attempting to write some dissertation its very dull especially with the sun shining outside  x
4610,0, oh stupid whore argh  well it is ok   i love you
4611,0,unfortunately i missed out on getting a photo with zq  zarina gen amp jess got one though
4612,0, like what theres nothing to do 
4613,0,didnt realise she still had itunes credit but thinks shell get in trouble if she downloads stuff 
4614,0,just missed one of the most important parties in my highschool life 
4615,0,gr i hate school thank god it is the easter holidays but still i have homework 
4616,0,damn blasted colds 
4617,0,i hate waking up early 
4618,0,managed to fracture her vertebrae yeh hurts just a bit 
4619,0,i think i sprained my pinky last night  its swollen and its hurting aww man
4620,0, you dont want to know 
4621,0,wants his hat back 
4622,0,sitting in the school library passing time till i go home it sucks when you start to not like your job because of your boss 
4623,0,has no followers 
4624,0, so the island wont be available before easter i hoped it would be an easter present for the players 
4625,0,is missing the portuguese sun already 
4626,0,squashing bugs left and right good thing they dont have legs  oh man im resorting to developergeek jokes sorry
4627,0,trying to sleep but not really i dont feel tired at all and im just hungry 
4628,0,here at working going through snmp trap logs2 more hours and im out of heredidnt get to study 
4629,0, me too girl  thesis thesis
4630,0,feels a bit rough today  so cant wait for this long weekend
4631,0, thanks for the link it seems that penguin audiobooks dont allow sale outside us  so no search result here
4632,0, havent heard from her today 
4633,0,off for my morning run through coldarsed boston 
4634,0,i am going to eat some milk and cookies then going to sleep zzz nite everyone long day tomorrow starts in 3hrs yikes 
4635,0,off to work today 
4636,0,  yikes stay in bed and forget the weather hope you get to feeling better  poor you
4637,0,how i wished there were zune for mac not liking to have to move to use windows for interacting with me player 
4638,0,tonight i am staying at my dads and then i cant go 9on the computer 
4639,0,i hate the v plotarc on true blood  that poor chubby vampire guy getting staked was so sad
4640,0,hating this weather had to brng back out my winter gear 
4641,0,stuck in traffic going home and tank s nearly empty 
4642,0,raining again  should really get new umbrella
4643,0,ugh big migrane this morning 
4644,0,ok im off to bed again 
4645,0, a spider can it be covered when im round slight phobia 
4646,0, sorry  wish employers had decency to let ppl know either way but keep trying
4647,0,  sounds like we all had the same day here we are in a new one  lets all cross our fingers
4648,0,snowing again 
4649,0, lol i know 
4650,0, darling i miss you  we have to watch jurassic park because you got the job  u know xd
4651,0,the weather is getting cooler goodbye summer 
4652,0,getting my new bed today yay  cant wait to sleep level again  just gotta move a bunch of stuff out of the way of the delivery guys 
4653,0,was going to clean my car but apparently its guna rain 
4654,0,totty because there is no one flashing their knickers amp no one buffing it up the car with boobs whilst im cleaning mine 
4655,0,worst combination ever 2 cups of coffee vitamin pill cereal and milk 
4656,0,still very upset but strong barely slept last night so im going to try and sleep again i miss him so muchh 
4657,0,im up and awake finally dont wanna b tho  xx
4658,0,flo the dog has had all her hair cut off  shes bald
4659,0, tea is lovely  accidentally used two bags  blocking dogs hole involves lots of brambles 
4660,0, are you and fern going to be on together soon i miss your banter 
4661,0,sickk in class essay tomorrow last day of school on thurs woh
4662,0,getting ready for work 
4663,0,its snowing in april ill never get to go out and run around 
4664,0,  ohh i envy you right there 
4665,0, the same problem i cant believe it 
4666,0,no red sox opening game for me  conflicts will prevent me from going to the rescheduled game
4667,0, so sorry to hear you did not find your dog yet 
4668,0,at the hospital getting my friend put in 
4669,0,being ill on the sofa feeling very sorry for myself 
4670,0, no you cant  its an autorefresh of i think the past 48 hours only
4671,0,what joe tweeted what is his id i am on the road i cant check 
4672,0,is at home todaynot very well again 
4673,0,is not having a good time 2 cases of cluster headaches already this morning  fb
4674,0,not going to makke it to boling today  got no money
4675,0,just saw a bunch of dead pigeons on the grass i am now a horrid mixture of sadness and disgust 
4676,0,i plan on watching the fast and the furious later but now i should really do some work 
4677,0,at work and im tired even though i went to bed early 
4678,0,exploring the world of twitter going to town in a bit dont want to 
4679,0, ahh i dont know im not escaping but really i dnt know  for me its an undefinable thingie dsnt hv to hv a definition
4680,0,  this shit ball didnt come down 
4681,0,rickey smiley is okay but i really miss the big phat morning show 
4682,0,dreading school today and tomorrow im going to get in so much trouble one of the two days 
4683,0,my fingers ache  they feel like they have arthritis
4684,0, hour just to check if jon had twittered have a major headache fr such disruptive sleep pattern 
4685,0,my rattie is still sick has pneumonia n a tumor  im really run down n depressed n havin a fibro day
4686,0, i do too and my back is stiff 
4687,0,omg its raining 
4688,0,not very happy because my laptop decided to delete all my music 
4689,0,had a lot of trouble sleeping last night went to bed early and still had to sleep in an extra hour grr 
4690,0, yes it is or maybe half of my subscribers left   again
4691,0,ontwit pissed off and hungry with no where to go and nothing to eat 
4692,0,google i love you but i am having the utmost difficulties sorting out my accounts im sure its my fault but just letting you know 
4693,0, if someone left a phone at my work i wouldnt go through it but its sad you cant hope for the same in everyone hey 
4694,0,might go sit on the swing and do some revision later i want to go on holiday 
4695,0, myn should of been here today but it didnt turn up  hope its here 2moz  x
4696,0,is having some sort of mind blank 
4697,0,oops this stop was not calculated still in tennesse 
4698,0, well i didnt mention the stale peeps 
4699,0, i know mar i saw it in my updates  i dont understand are they changing again
